dataset,deal_quality_quartile,time_bin,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise
a2a,Q2,5,0.47012448790909095,0.0007856421818181817,0.001670084,0.008922729636363636,0.23400872345454546,0.011646486545454547,0.033000386363636364,0.14222094445454547,0.07180356763636363,0.022057113454545453,0.040723598363636364,0.0016446392727272727,0.0008505068181818182,0.009601511636363637,0.0010527606363636363,0.16309107954545454,0.0008428638181818183,0.0036364460909090912,0.0041217090909090905,0.0008056302727272728,0.05724805409090909,0.004213842818181818,0.014203706090909091,0.002475185,0.002008977545454545,0.003462174454545455,0.003650840454545454
a2a,Q2,6,0.5068689584545454,0.001281006909090909,0.0025887106363636364,0.00746118409090909,0.2030772209090909,0.029111911909090907,0.06220451463636363,0.21950163709090909,0.04698092590909091,0.017182310909090906,0.029478703999999998,0.0024558478181818185,0.001100398,0.010290737000000001,0.07045403045454546,0.12378782918181819,0.001609094090909091,0.005196930363636363,0.007124955818181819,0.006168326454545455,0.10129037636363636,0.003650659363636364,0.011465213818181818,0.002953591363636363,0.0025366304545454544,0.006145524,0.005190670090909091
a2a,Q2,7,0.35438966607692307,0.0012241206923076923,0.0033765785384615382,0.018668142230769232,0.094540444,0.013318237923076922,0.025963922846153845,0.13535985646153845,0.049786528000000004,0.07708685207692308,0.11689665730769232,0.00306966,0.0015202252307692306,0.009351155615384615,0.06843357269230768,0.11559695515384615,0.001364654153846154,0.004338977230769231,0.03435380884615385,0.008040646307692308,0.052673729307692305,0.003564662384615385,0.011152758769230768,0.0025722013076923075,0.002804474615384615,0.008510266692307693,0.003734500846153846
a2a,Q2,8,0.3332530411818182,0.0011280871818181819,0.0020982166363636362,0.012291973999999999,0.2100877228181818,0.048385721090909085,0.010067125909090908,0.07568395154545454,0.05869701590909091,0.011151123,0.08327770327272727,0.0014410545454545455,0.0007429412727272727,0.0067502078181818186,0.0009608645454545455,0.2370372030909091,0.0010940008181818182,0.007066065181818182,0.0037817675454545454,0.0007127525454545453,0.10525147763636364,0.003801320545454545,0.013832789363636362,0.006264670272727272,0.003944445818181818,0.003599785818181818,0.002153526090909091
a2a,Q2,9,0.25038342647058826,0.0025047557058823534,0.0035433914705882354,0.02506459476470588,0.11183884629411765,0.06883469611764706,0.017484895352941177,0.03556417176470589,0.008802459823529412,0.13016765358823532,0.16862560682352942,0.0024543500588235295,0.002108896823529412,0.010638016,0.006340882117647059,0.210697459,0.004860938294117647,0.0838675145882353,0.010190880588235293,0.0022603856470588234,0.03234261788235294,0.004720732294117647,0.02005223611764706,0.006452290529411765,0.006217664,0.0740073361764706,0.0030522770588235293
a2a,Q3,0,0.34565886147619046,0.0039858907142857145,0.0023220319047619047,0.0038257806190476187,0.06817540157142857,0.013831981476190478,0.03587920861904762,0.5549112918095238,0.01306169495238095,0.0022367377142857143,0.00511109480952381,0.001358148,0.0007854554761904762,0.10179092280952381,0.002415348095238095,0.17885882652380952,0.0009009506666666667,0.03219699433333333,0.014250356380952381,0.0017250174761904763,0.042013286238095235,0.001083153619047619,0.005563559809523809,0.002672289238095238,0.0017444860952380954,0.002145744047619048,0.022993451047619046
a2a,Q3,1,0.207111792,0.0034886412727272724,0.0026377853636363638,0.006037755545454546,0.04134689190909091,0.012737431181818182,0.02205630263636364,0.24026323427272728,0.10358607709090908,0.005830489636363637,0.006558587818181819,0.0018847673636363637,0.000875126090909091,0.05700421645454545,0.001803533909090909,0.5880721196363636,0.0015008883636363636,0.017565662818181817,0.009766392545454545,0.0013721682727272728,0.18541812945454544,0.0033754884545454545,0.006567856181818182,0.004161814181818182,0.005533397909090909,0.006667994454545454,0.006428081181818182
a2a,Q3,2,0.499761107,0.0014278560000000001,0.002415735923076923,0.008921204923076924,0.08884866392307691,0.017313866923076925,0.037661232846153844,0.31485302492307693,0.012043542692307693,0.04206748907692308,0.03400886153846154,0.0018244753846153846,0.0011211185384615385,0.009740212076923077,0.010498127923076923,0.24332444323076924,0.0013409459230769231,0.0066365128461538464,0.0060564133076923075,0.0013401514615384617,0.04263137976923077,0.003104766307692308,0.008941400384615385,0.004015674769230769,0.0035844130769230767,0.006535381153846154,0.00481417923076923
a2a,Q3,3,0.157387128,0.0009926714545454545,0.001131795909090909,0.008152008454545456,0.3238574932727273,0.02392733190909091,0.012181462000000002,0.08871082454545455,0.01651554518181818,0.006753944636363637,0.03243407072727273,0.0007861145454545454,0.00041409836363636365,0.006614969909090909,0.0007648552727272728,0.09555248918181819,0.0004614470909090909,0.020758297000000002,0.0028363148181818182,0.000810210909090909,0.05678550290909091,0.0017816716363636361,0.021497319454545458,0.0060992038181818175,0.0009273566363636362,0.002007756,0.0018132619090909094
a2a,Q3,4,0.43782131930769236,0.0015349307692307692,0.0016640386923076924,0.006496386000000001,0.07061508092307692,0.011841630076923078,0.02161464576923077,0.15781736407692307,0.015673790076923075,0.01042522146153846,0.014884738846153846,0.0013168376153846152,0.0009059047692307692,0.010279391461538463,0.0009615095384615385,0.5255729562307692,0.0009656410769230769,0.007339706538461539,0.004092841923076923,0.000616064923076923,0.037695847615384616,0.0033293729230769228,0.007766565384615384,0.0034969033846153847,0.003170416,0.003806566,0.0034780273846153845
a2a,Q3,5,0.26761557345454545,0.0016791495454545455,0.0024414750000000002,0.017392309999999998,0.1251665429090909,0.012008630909090908,0.010832512818181818,0.05487784472727273,0.061680163818181824,0.029812476636363636,0.10796726536363636,0.0026358495454545457,0.0014276112727272727,0.006515631363636364,0.07015625900000001,0.22434478390909093,0.0012548506363636363,0.005015563545454545,0.003791225181818182,0.005710134363636363,0.059213601909090904,0.002664489181818182,0.021126772000000002,0.003246179272727273,0.0020511549090909092,0.0047875340909090906,0.003749555727272727
a2a,Q3,6,0.37623367545454545,0.0010853926363636364,0.001052064181818182,0.004134422636363637,0.17763377254545454,0.015689469636363636,0.010569062545454545,0.07904280118181818,0.0054176680000000005,0.0022668295454545454,0.005639116454545455,0.0007588332727272727,0.00034193036363636364,0.007042669636363636,0.0007270724545454546,0.3881182366363637,0.0004724652727272727,0.004945165727272727,0.002613424181818182,0.00039736227272727274,0.029119854181818183,0.0029437160909090913,0.010025742727272727,0.002638458909090909,0.0008364061818181818,0.001417078909090909,0.0021667067272727273
a2a,Q3,7,0.19949840023076926,0.0016584291538461538,0.0018698875384615386,0.01349992,0.1960881860769231,0.014773018307692308,0.005925832384615385,0.05411703084615385,0.06349616507692307,0.022668143230769232,0.09926216046153846,0.0016646987692307694,0.0009419633846153846,0.012567685692307694,0.0009327809230769231,0.40094350261538464,0.0006366101538461538,0.008571187923076923,0.003343652846153846,0.0006231113076923077,0.043490419615384614,0.002227198384615385,0.010860691384615383,0.003467218692307692,0.0013677642307692306,0.0024431988461538464,0.002505115
a2a,Q3,8,0.4144521422727273,0.001610018818181818,0.0016769880909090907,0.004810611636363636,0.224628807,0.08945653881818182,0.008140993181818183,0.10844202845454545,0.009026228454545454,0.002516285,0.005882890545454545,0.0009519230909090909,0.0004447789090909091,0.01057531609090909,0.0009911298181818182,0.2796454319090909,0.0008062441818181818,0.010471287545454545,0.007664566818181818,0.0008151091818181818,0.03173899854545454,0.0026940384545454544,0.00889259718181818,0.0025177707272727276,0.0015114306363636363,0.002786974818181818,0.0018910817272727273
a2a,Q3,9,0.2694719917857143,0.002074443357142857,0.0029005490714285715,0.0075697519285714285,0.218299808,0.0743049377857143,0.004202619857142857,0.0054897215714285715,0.009060364357142857,0.023927207214285713,0.028424951642857143,0.0028094724285714287,0.0013687713571428571,0.01297377157142857,0.0543068665,0.16476329642857143,0.011702111714285713,0.011249233499999999,0.012585101642857142,0.005448175785714286,0.030816855142857143,0.0031996772857142857,0.013222508499999999,0.005375558428571429,0.005873546142857143,0.1832791277142857,0.003995656928571429
a2a,Q4_closer_to_seller_anchor,0,0.4467963777272727,0.003017604090909091,0.0023153995,0.003705458909090909,0.08282945372727273,0.018309569363636365,0.04315724227272728,0.5297397536363636,0.0168261815,0.0022214586818181817,0.005403860681818182,0.0012538460454545456,0.0007427162272727273,0.07825407277272728,0.002233125909090909,0.3057360905,0.001135223,0.040134067863636366,0.016833215363636363,0.0016595165454545457,0.056533889500000004,0.001840240409090909,0.0058383650454545445,0.004289629318181818,0.002032509590909091,0.002490313136363636,0.018496321454545453
a2a,Q4_closer_to_seller_anchor,1,0.3117076839090909,0.003207617727272727,0.002358224818181818,0.005375768636363637,0.06422908100000001,0.012746928727272728,0.024871324818181818,0.20264445954545457,0.20986245972727272,0.0036581028181818178,0.006443567,0.0017357793636363637,0.0006575601818181818,0.13722388754545456,0.0021348611818181817,0.2607008477272727,0.0009681342727272727,0.014418097545454546,0.010356019636363636,0.0013256565454545454,0.27783262436363637,0.0033993147272727274,0.005632625818181818,0.0025604776363636365,0.0021360263636363637,0.002412654818181818,0.007846222636363635
a2a,Q4_closer_to_seller_anchor,2,0.687340685,0.0006845401666666667,0.0016623808333333333,0.005867731166666667,0.12129590125,0.008588803916666667,0.05468599016666667,0.27174162241666666,0.006355803416666667,0.011156199916666667,0.02103847075,0.0011506320833333335,0.0007472019166666668,0.0069515965,0.00103432525,0.12949749275,0.0009259099166666667,0.003819819416666667,0.004544155166666667,0.0007130445,0.03003932775,0.0031045715,0.009119522583333333,0.0023532268333333333,0.00224464925,0.003780473666666667,0.0035676984166666662
a2a,Q4_closer_to_seller_anchor,3,0.16579777708333335,0.0016060894999999997,0.0018051088333333333,0.005971621833333333,0.22243022808333332,0.05085127516666666,0.03912187416666667,0.2666729646666667,0.02954150708333333,0.008311625833333334,0.014097760666666667,0.0018808359166666668,0.0009309531666666667,0.013711569916666668,0.061581217333333334,0.18889583591666667,0.0013407005,0.00724542,0.031156056750000004,0.006272029666666667,0.11646330916666668,0.002151029,0.012461472083333333,0.004239477583333333,0.00286008625,0.005152977333333334,0.0041303935833333335
a2a,Q4_closer_to_seller_anchor,4,0.42793772984615386,0.0012277473846153846,0.0012015586923076922,0.004001291076923077,0.19868067984615384,0.059045045,0.007036746307692308,0.08278442030769231,0.0684119986923077,0.002092342307692308,0.007033078384615385,0.000824292076923077,0.0003070113076923077,0.021075554153846154,0.0008782000000000001,0.2684818203076923,0.0006053378461538461,0.01687720307692308,0.0062018683076923075,0.0005865631538461538,0.07756372007692308,0.003907290153846154,0.006833057615384616,0.0035999526153846152,0.001260569153846154,0.0014272777692307692,0.0018386870769230772
a2a,Q4_closer_to_seller_anchor,5,0.48173743809090913,0.0017637221818181817,0.0018987669090909092,0.004794605272727273,0.12691917745454545,0.06703948718181818,0.016689952,0.1879464470909091,0.08733665409090909,0.002615013,0.005827831181818182,0.0012053447272727272,0.0004994407272727273,0.017775246272727273,0.0014692941818181817,0.2989618905454545,0.0010892354545454545,0.009875163818181818,0.005909495272727273,0.0009302193636363636,0.12864586854545454,0.0034842963636363636,0.006311054727272727,0.0039197880909090915,0.0019603196363636366,0.0025149483636363636,0.004217599818181818
a2a,Q4_closer_to_seller_anchor,6,0.3886680134166667,0.0012511375,0.0016174868333333333,0.0048406247500000004,0.25835928308333334,0.05469188441666667,0.009543309416666666,0.09814211083333334,0.01652378675,0.002567705416666667,0.0064471225,0.0009781621666666667,0.00043835175,0.007110821666666667,0.0010981393333333333,0.33197436399999997,0.00089434875,0.005523897416666666,0.004494017166666667,0.000642343,0.060972740916666664,0.0027272449166666664,0.01637857875,0.0037237509999999995,0.0022777640000000003,0.0025560824166666668,0.00216983575
a2a,Q4_closer_to_seller_anchor,7,0.27990427991666667,0.002546053333333333,0.002182871916666667,0.0047655150000000005,0.056566489916666664,0.08223472366666666,0.012863435333333334,0.12361031,0.04025586266666667,0.0027708092500000002,0.006009927166666666,0.0017182116666666668,0.0007693440833333333,0.010737812416666666,0.060295030416666666,0.5808288414166667,0.0015061521666666668,0.008999080166666666,0.0062129766666666674,0.0041948430833333335,0.111150434,0.0025547446666666666,0.006371568416666667,0.004105162,0.004137660833333333,0.004105349416666667,0.0035885434166666665
a2a,Q4_closer_to_seller_anchor,8,0.4350020511818182,0.002174909909090909,0.001352089181818182,0.0038545503636363636,0.17241798754545454,0.08375742,0.0062323711818181825,0.08296023563636364,0.03161770290909091,0.001873027,0.005079526454545454,0.0007968157272727274,0.0003578994545454545,0.01947734981818182,0.0008832932727272727,0.36652204127272725,0.000740758090909091,0.07958502254545453,0.0075348054545454545,0.000626562,0.04156215063636364,0.004441431363636363,0.0063165341818181816,0.006829981909090909,0.0013967548181818181,0.0017989453636363638,0.0021525493636363638
a2a,Q4_closer_to_seller_anchor,9,0.13542820992857144,0.00363588,0.0018024177857142857,0.004314336,0.27116968764285715,0.19557083800000002,0.0035115627857142855,0.007055014214285714,0.008558845428571429,0.001995355714285714,0.004984421142857143,0.0009914348571428571,0.0004973455714285714,0.052735382571428575,0.0015700080714285715,0.35236735321428575,0.002067921,0.06351176064285714,0.015093235642857143,0.0018012694285714284,0.04519613978571429,0.003202264714285714,0.007934075142857143,0.0071937525714285714,0.004799314714285714,0.01457912657142857,0.002082351857142857
