conversation_id,turn,outcome,z_1,z_2,z_3,z_4
603,29,sale,-0.160626,0.270615,-0.561146,0.833606
603,30,sale,-0.215614,0.487013,-0.448555,0.762046
603,31,sale,-0.218231,0.916462,0.032987,0.485592
603,32,sale,-0.177713,0.724166,-0.116423,0.51001
603,33,sale,-0.152398,0.518206,-0.408575,0.466623
603,34,sale,-0.27382,0.883866,-0.729258,-0.280513
603,35,sale,-0.338312,0.845179,-0.805289,-0.196222
603,36,sale,-0.458735,0.386934,-0.771133,0.881799
603,37,sale,-0.944527,-0.016222,-0.307983,0.566445
603,38,sale,-0.399147,0.675029,0.094485,0.388028
603,39,sale,-0.269507,1.297393,0.674603,0.017865
603,40,sale,-0.224075,1.908536,1.557797,-0.695392
603,41,sale,-0.199166,1.984161,1.68767,-0.809241
603,42,sale,-0.167249,1.631706,1.24972,-0.493995
603,43,sale,-0.20923,1.204471,0.363341,0.30603
603,44,sale,-0.247425,0.60756,-0.666078,1.165037
603,45,sale,-0.244588,0.386884,-0.873668,1.268226
603,46,sale,-0.144273,0.190454,-0.54505,0.766353
603,47,sale,-0.04186,0.044543,-0.178025,0.240273
603,48,sale,-0.01469,0.012072,-0.0678,0.088006
604,0,sale,-0.111226,0.927234,0.765835,-0.367049
604,1,sale,-0.146962,1.437936,1.241598,-0.611603
604,2,sale,-0.156847,1.545623,1.242327,-0.538565
604,3,sale,-0.183713,1.436454,0.766833,-0.029634
604,4,sale,-0.474008,1.896662,-0.153192,1.256923
604,5,sale,-0.891537,2.72373,-1.064945,2.689911
604,6,sale,-0.946499,3.012217,-0.885059,2.642543
604,7,sale,-0.678743,2.557945,-0.16337,1.617364
604,8,sale,-0.543488,2.574133,0.704666,0.55493
604,9,sale,-0.337929,2.267264,1.410985,-0.471985
604,10,sale,-0.207926,1.744016,1.332692,-0.619501
604,11,sale,-0.112563,1.181203,1.018026,-0.512735
604,12,sale,-0.060316,0.721578,0.655028,-0.342955
604,13,sale,-0.044103,0.529688,0.468346,-0.24816
604,14,sale,-0.011683,0.285852,0.190735,-0.106522
604,15,sale,-0.054438,0.51737,0.134433,-0.143731
604,16,sale,-0.171997,0.686495,-0.704904,-0.185184
604,17,sale,-0.329917,1.028585,-1.34078,-0.201464
604,18,sale,-0.35408,1.033792,-1.336288,-0.224144
604,19,sale,-0.264881,0.750342,-0.707672,-0.253594
604,20,sale,-0.203378,0.79464,0.259128,-0.294819
604,21,sale,-0.18357,1.253515,0.979688,-0.56956
604,22,sale,-0.197889,1.923516,1.68779,-0.89718
604,23,sale,-0.199544,2.060837,1.787212,-0.964757
604,24,sale,-0.157632,1.723809,1.429991,-0.8342
604,25,sale,-0.080229,1.09787,0.729264,-0.71243
604,26,sale,-0.147112,0.99312,-0.057187,-1.467261
606,0,no sale,-0.065293,0.272795,0.065849,0.080307
606,1,no sale,-0.016984,0.124377,0.068984,-0.002996
606,2,no sale,-0.013743,0.19172,0.167407,-0.077406
606,3,no sale,-0.06038,0.579088,0.498391,-0.253986
606,4,no sale,-0.130007,0.999594,0.77009,-0.398651
606,5,no sale,-0.153947,1.055049,0.74018,-0.394413
606,6,no sale,-0.089238,0.67056,0.47575,-0.244398
606,7,no sale,-0.023759,0.311346,0.242962,-0.108125
606,8,no sale,-0.046318,0.476028,0.335804,-0.116494
606,9,no sale,-0.075293,0.50144,0.166956,0.092002
606,10,no sale,-0.18899,0.448661,-0.525452,0.813717
606,11,no sale,-0.328279,0.666245,-0.936433,1.359967
606,12,no sale,-0.40282,1.04722,-0.741219,1.33851
606,13,no sale,-0.423123,1.325145,-0.425827,1.130085
606,14,no sale,-0.296716,1.021735,-0.251667,0.82375
606,15,no sale,-0.3347,1.095515,-0.334039,0.964049
606,16,no sale,-0.285926,1.270666,0.207203,0.43307
606,17,no sale,-0.245952,1.266978,0.445077,0.156529
606,18,no sale,-0.12861,1.045555,0.739996,-0.267957
606,19,no sale,-0.061613,0.728871,0.588295,-0.268542
606,20,no sale,-0.055309,0.694103,0.528548,-0.259079
606,21,no sale,-0.107801,0.878922,0.444133,-0.262472
606,22,no sale,-0.227805,0.669597,-0.687999,-0.039312
606,23,no sale,-0.346055,0.404604,-1.68404,0.246399
606,24,no sale,-0.234491,0.295476,-1.244383,0.177456
606,25,no sale,-0.238483,0.526042,-0.922852,0.031199
606,26,no sale,-0.232676,0.514334,-0.900508,0.018196
606,27,no sale,-0.201952,0.234554,-1.125251,0.130511
606,28,no sale,-0.201371,0.157287,-1.183887,0.158067
606,29,no sale,-0.218859,0.153438,-1.155194,0.137402
606,30,no sale,-0.283471,0.216773,-0.989767,0.042003
606,31,no sale,-0.512839,0.453389,-0.418423,-0.244872
606,32,no sale,-1.168362,0.324611,0.804982,-0.662424
606,33,no sale,-1.863178,-0.053941,1.177007,-0.90581
606,34,no sale,-1.311471,0.027453,0.959978,-0.725904
606,35,no sale,-1.183101,0.288607,0.926216,-0.702361
606,36,no sale,-1.165602,1.075919,1.150864,-0.804918
606,37,no sale,-0.774693,2.105856,1.309626,-0.819937
606,38,no sale,-0.610122,2.453612,1.531899,-0.878869
606,39,no sale,-0.351206,1.8239,1.275218,-0.689428
606,40,no sale,-0.11124,0.813487,0.673212,-0.352732
606,41,no sale,-0.021448,0.245974,0.224705,-0.119419
606,42,no sale,-0.004385,0.089326,0.086516,-0.046858
616,0,sale,-0.086212,0.535939,0.322222,-0.070797
616,1,sale,-0.092071,0.854823,0.653882,-0.321097
616,2,sale,-0.126389,1.321445,1.083653,-0.556293
616,3,sale,-0.165261,1.769849,1.489283,-0.734633
616,4,sale,-0.227382,2.178128,1.691837,-0.736827
616,5,sale,-0.390037,2.491073,1.277562,-0.235582
616,6,sale,-0.557234,2.658406,0.700971,0.285301
616,7,sale,-0.529712,2.396484,0.289958,0.184499
616,8,sale,-0.445949,2.208324,-0.089485,-1.360428
616,9,sale,-0.30817,1.853861,-0.304136,-2.626617
616,10,sale,-0.188304,1.625244,0.188046,-2.285835
616,11,sale,-0.216405,1.786355,0.407282,-2.269654
616,12,sale,-0.169579,1.473771,0.251717,-2.095361
616,13,sale,-0.159092,1.268395,0.197058,-1.765886
616,14,sale,-0.068831,0.840259,0.44478,-0.539607
616,15,sale,-0.167031,0.916549,0.165779,0.007237
616,16,sale,-0.208745,1.068551,0.020896,-0.554395
616,17,sale,-0.265225,1.189921,0.120998,0.226883
616,18,sale,-0.35337,1.072531,-0.352429,0.81735
616,19,sale,-0.291119,1.02152,-0.073442,0.520337
616,20,sale,-0.265765,1.239809,0.366985,0.188531
616,21,sale,-0.208443,1.28816,0.775795,-0.241392
616,22,sale,-0.217162,1.306212,0.819216,-0.31593
616,23,sale,-0.141492,0.952512,0.613335,-0.240655
616,24,sale,-0.147492,0.91608,0.532038,-0.227378
616,25,sale,-0.149535,0.957978,0.574316,-0.280645
616,26,sale,-0.222169,1.339825,0.85402,-0.438007
619,0,no sale,-0.074962,0.472668,0.303341,-0.0849
619,1,no sale,-0.06905,0.811089,0.723585,-0.360688
619,2,no sale,-0.143649,1.563208,1.431765,-0.753588
619,3,no sale,-0.19592,2.1108,1.940443,-1.029534
619,4,no sale,-0.225699,2.430934,2.220261,-1.177831
619,5,no sale,-0.181159,2.116661,1.94383,-1.033743
619,6,no sale,-0.107625,1.57494,1.471198,-0.783101
619,7,no sale,-0.13709,1.764431,1.624742,-0.858528
619,8,no sale,-0.179516,2.070264,1.875292,-0.979039
619,9,no sale,-0.185725,2.073401,1.828808,-0.919944
619,10,no sale,-0.172105,1.784601,1.41858,-0.590929
619,11,no sale,-0.240027,1.678045,0.781637,0.115706
619,12,no sale,-0.406044,2.19629,0.562871,0.653219
619,13,no sale,-0.585974,2.939736,0.665773,0.867529
619,14,no sale,-0.597678,2.981379,0.491198,0.642699
619,15,no sale,-0.5346,2.392537,-0.515456,-0.64551
619,16,no sale,-0.466466,1.787061,-1.219494,-1.726093
619,17,no sale,-0.383129,1.693939,-0.681203,-1.408226
619,18,no sale,-0.354123,1.681373,-0.576491,-1.301837
619,19,no sale,-0.284704,1.338443,-0.625719,-1.396427
619,20,no sale,-0.098788,0.501395,-0.960104,-1.597028
619,21,no sale,-0.091441,0.039298,-1.663259,-1.967218
619,22,no sale,-0.086508,0.39451,-0.541069,-1.286477
619,23,no sale,-0.074056,0.823764,0.58955,-0.66255
619,24,no sale,-0.057076,0.788584,0.720391,-0.466151
619,25,no sale,-0.092092,1.134953,1.045936,-0.573748
619,26,no sale,-0.128119,1.494324,1.358913,-0.721248
619,27,no sale,-0.127262,1.525596,1.38745,-0.73372
619,28,no sale,-0.091105,1.280399,1.176608,-0.622973
619,29,no sale,-0.089918,1.280404,1.174536,-0.623878
619,30,no sale,-0.122298,1.524874,1.374359,-0.742667
619,31,no sale,-0.114513,1.48983,1.299073,-0.769593
619,32,no sale,-0.064872,1.114512,0.77971,-0.807053
619,33,no sale,-0.08423,0.691905,-0.472287,-1.615065
619,34,no sale,-0.066031,-0.053507,-1.752772,-2.014574
619,35,no sale,-0.012045,-0.158757,-1.383598,-1.515764
619,36,no sale,-0.042829,-0.051312,-1.291638,-1.466745
619,37,no sale,-0.100273,0.263218,-1.113374,-1.768071
619,38,no sale,-0.128929,0.64754,-0.335334,-1.413619
619,39,no sale,-0.084831,0.553536,-0.050113,-0.797111
619,40,no sale,-0.115335,0.584795,-0.115074,-0.466958
619,41,no sale,-0.193137,0.570263,-0.508655,0.166821
619,42,no sale,-0.218364,0.392212,-0.790782,0.986012
619,43,no sale,-0.1363,0.233356,-0.565295,0.666934
619,44,no sale,-0.029487,0.157312,-0.273989,-0.045794
619,45,no sale,-0.077996,0.366765,-0.706992,-1.121318
619,46,no sale,-0.145789,0.519775,-1.282117,-2.147391
619,47,no sale,-0.067327,0.401318,-0.94783,-1.638268
619,48,no sale,-0.130449,0.335285,-1.74307,-2.305908
619,49,no sale,-0.175882,0.448747,-1.823186,-2.444193
619,50,no sale,-0.23234,0.805013,-1.401979,-2.423914
619,51,no sale,-0.221433,1.090398,-0.424849,-1.58365
619,52,no sale,-0.293475,1.355867,-0.135432,-1.20927
619,53,no sale,-0.352621,1.728086,0.582899,-0.497515
619,54,no sale,-0.421928,2.106149,0.997935,-0.467894
619,55,no sale,-0.320331,1.982196,1.274237,-0.600035
619,56,no sale,-0.192363,1.798954,1.482075,-0.72937
619,57,no sale,-0.174657,1.833314,1.502838,-0.714424
619,58,no sale,-0.191459,1.911371,1.503972,-0.677349
619,59,no sale,-0.214019,1.9497,1.558836,-0.71941
627,0,sale,-0.100579,0.761781,0.586564,-0.251433
627,1,sale,-0.091803,0.863225,0.744089,-0.373371
627,2,sale,-0.046252,0.535828,0.476055,-0.245617
627,3,sale,-0.006624,0.161122,0.154432,-0.082467
627,4,sale,0.000182,0.052582,0.052445,-0.028263
627,5,sale,0.000795,0.030056,0.026368,-0.01098
627,6,sale,-0.000935,0.057014,0.038629,-0.006567
627,7,sale,-0.012433,0.179558,0.105884,-0.005629
627,8,sale,-0.075132,0.605581,0.318205,0.001068
627,9,sale,-0.227556,1.121774,0.235122,0.407075
627,10,sale,-0.385918,1.346117,-0.207515,1.026211
627,11,sale,-0.415195,1.160214,-0.575341,1.332932
627,12,sale,-0.378565,1.02976,-0.584668,1.274383
627,13,sale,-0.303175,0.926619,-0.310891,0.883404
627,14,sale,-0.3195,1.007181,-0.187477,0.764775
627,15,sale,-0.347793,1.1981,0.024474,0.613062
627,16,sale,-0.29399,0.882018,-0.120264,0.597611
627,17,sale,-0.174208,0.450613,-0.068214,0.297607
627,18,sale,-0.181829,0.480215,0.00914,0.208624
627,19,sale,-0.215326,0.81075,0.288667,0.067578
627,20,sale,-0.233948,1.053787,0.43399,0.045525
627,21,sale,-0.274934,0.881959,-0.176007,0.62454
627,22,sale,-0.324341,0.63256,-0.807146,1.167687
627,23,sale,-0.282501,0.478674,-0.644701,0.853861
627,24,sale,-0.222533,0.379516,-0.335677,0.413536
627,25,sale,-0.175557,0.299697,-0.188318,0.262378
627,26,sale,-0.136376,0.255684,-0.091764,0.192717
627,27,sale,-0.134099,0.323897,-0.007354,0.151148
627,28,sale,-0.173794,0.611281,0.194683,0.08536
627,29,sale,-0.201921,0.669433,0.055267,0.302744
627,30,sale,-0.11019,0.441389,0.140932,0.063587
627,31,sale,-0.148895,0.819991,0.489789,-0.192134
627,32,sale,-0.291951,1.490679,0.795572,-0.495178
627,33,sale,-0.455382,2.188788,0.940538,-1.137314
627,34,sale,-0.421218,2.082452,0.74513,-1.573053
627,35,sale,-0.306482,1.62479,0.767364,-1.079624
627,36,sale,-0.095483,0.82907,0.623499,-0.492477
627,37,sale,-0.040201,0.511664,0.401871,-0.332449
627,38,sale,0.015832,0.113128,-0.113387,-0.346003
627,39,sale,-0.015942,-0.11729,-1.171489,-1.236489
627,40,sale,-0.072379,-0.136908,-1.780572,-1.919951
627,41,sale,-0.073377,0.350021,-0.70707,-1.500161
627,42,sale,-0.09244,0.973906,0.670527,-0.764402
627,43,sale,-0.182594,1.389803,1.076254,-0.662875
627,44,sale,-0.106925,1.049535,0.917169,-0.503454
627,45,sale,-0.053649,0.592213,0.54323,-0.295728
627,46,sale,-0.008157,0.18768,0.185873,-0.103728
627,47,sale,-0.00213,0.092549,0.091608,-0.050981
627,48,sale,-0.012215,0.149264,0.126703,-0.067636
627,49,sale,-0.068345,0.453615,0.328457,-0.185444
627,50,sale,-0.049736,0.410494,0.352209,-0.187894
627,51,sale,-0.008875,0.123326,0.116137,-0.063156
627,52,sale,-0.000827,0.041218,0.041861,-0.023424
627,53,sale,0.00055,0.026763,0.027516,-0.014772
627,54,sale,-0.000117,0.056105,0.053004,-0.025082
627,55,sale,-0.007646,0.178097,0.154397,-0.066659
627,56,sale,-0.052887,0.596139,0.472142,-0.193104
627,57,sale,-0.129705,1.071861,0.724123,-0.204779
627,58,sale,-0.291237,1.483714,0.502938,0.28831
627,59,sale,-0.50202,2.018665,0.352723,0.708476
627,60,sale,-0.467404,1.9689,0.498903,0.488873
627,61,sale,-0.39041,1.617921,0.315019,0.506703
627,62,sale,-0.382087,1.488025,0.213211,0.492088
627,63,sale,-0.310696,1.179553,0.17589,0.402237
627,64,sale,-0.075618,0.335357,0.063314,0.117637
627,65,sale,-0.018283,0.096316,0.016197,0.040031
627,66,sale,-0.005315,0.030101,-0.01104,0.033358
627,67,sale,-0.006899,0.019004,-0.054737,0.080413
627,68,sale,-0.029304,0.046903,-0.179389,0.24885
627,69,sale,-0.133254,0.175288,-0.57498,0.784055
627,70,sale,-0.215222,0.270409,-0.838865,1.151641
627,71,sale,-0.136454,0.171442,-0.517189,0.721164
627,72,sale,-0.04002,0.083963,-0.117644,0.195123
627,73,sale,-0.019621,0.172059,0.111582,-0.020747
627,74,sale,-0.05425,0.555313,0.496042,-0.250933
627,75,sale,-0.09058,0.932239,0.831958,-0.432026
627,76,sale,-0.097847,0.989646,0.86548,-0.449141
627,77,sale,-0.101819,0.823757,0.634522,-0.332538
627,78,sale,-0.133631,0.936599,0.63854,-0.337935
627,79,sale,-0.17637,1.349454,0.979314,-0.490883
627,80,sale,-0.102905,0.826094,0.572416,-0.301659
627,81,sale,-0.041038,0.395451,0.239371,-0.130263
627,82,sale,-0.027744,0.278891,0.152809,-0.086217
627,83,sale,-0.019741,0.279671,0.202791,-0.104566
627,84,sale,-0.054395,0.55914,0.459905,-0.239881
627,85,sale,-0.061753,0.649458,0.548766,-0.287065
627,86,sale,-0.067287,0.700257,0.595416,-0.308453
627,87,sale,-0.088389,0.795909,0.665951,-0.3322
627,88,sale,-0.219983,1.288327,0.896385,-0.439502
627,89,sale,-0.378685,1.870419,1.175803,-0.461585
627,90,sale,-0.549073,2.283526,1.299816,-0.460371
627,91,sale,-0.413774,1.787416,1.081891,-0.394352
627,92,sale,-0.16075,0.847113,0.568441,-0.215051
627,93,sale,-0.035149,0.249381,0.187832,-0.073956
627,94,sale,-0.007365,0.07695,0.061593,-0.024216
627,95,sale,-0.003006,0.034192,0.022168,-0.003306
627,96,sale,-0.009211,0.049181,0.014204,0.015915
627,97,sale,-0.0422,0.149146,0.023129,0.060582
627,98,sale,-0.188258,0.509368,0.042584,0.187532
627,99,sale,-0.333195,0.51981,-0.54004,0.738596
627,100,sale,-0.562819,0.906828,-0.783879,1.075874
627,101,sale,-0.428822,0.868198,-0.443842,0.766347
627,102,sale,-0.437281,0.905389,-0.410869,0.666138
627,103,sale,-0.377182,0.82376,-0.328801,0.629652
627,104,sale,-0.349856,0.716709,-0.35489,0.616067
627,105,sale,-0.283131,0.393674,-0.497366,0.612905
627,106,sale,-0.14347,0.239891,-0.205009,0.253807
627,107,sale,-0.09313,0.18128,-0.095936,0.117376
627,108,sale,-0.024155,0.0911,0.020451,0.014018
627,109,sale,-0.012523,0.166959,0.144684,-0.068345
627,110,sale,-0.044948,0.522689,0.467538,-0.241159
627,111,sale,-0.079007,0.808514,0.720623,-0.377307
627,112,sale,-0.04542,0.56878,0.518868,-0.273963
627,113,sale,-0.019921,0.33453,0.324694,-0.174728
627,114,sale,-0.0747,0.653241,0.586441,-0.312533
627,115,sale,-0.013474,0.195411,0.188289,-0.101821
627,116,sale,-0.00316,0.061388,0.055158,-0.027175
627,117,sale,-0.007642,0.028649,-0.000221,0.011091
627,118,sale,-0.034619,0.045531,-0.063965,0.060186
627,119,sale,-0.152077,0.147321,-0.262501,0.15889
627,120,sale,-0.27268,0.23287,-0.429036,0.251091
627,121,sale,-0.212531,0.232354,-0.29708,0.223041
627,122,sale,-0.141935,0.199327,-0.13779,0.185357
627,123,sale,-0.115043,0.188143,-0.078687,0.14616
627,124,sale,-0.071277,0.16591,0.002527,0.070057
627,125,sale,-0.059299,0.250498,0.131809,-0.020996
627,126,sale,-0.063899,0.573193,0.502311,-0.250706
627,127,sale,-0.090975,0.923031,0.827719,-0.431139
627,128,sale,-0.087509,0.938427,0.846252,-0.444954
627,129,sale,-0.049181,0.643443,0.587038,-0.30943
627,130,sale,-0.036467,0.477272,0.429808,-0.226948
627,131,sale,-0.003858,0.163918,0.155564,-0.086164
627,132,sale,6e-06,0.120717,0.099519,-0.062308
627,133,sale,-0.01589,0.276043,0.169299,-0.135497
627,134,sale,-0.122424,0.888805,0.392539,-0.469504
627,135,sale,-0.393082,1.857003,0.091754,-1.56084
627,136,sale,-0.710471,2.811793,-0.507184,-2.984052
627,137,sale,-0.89567,3.280118,-1.134462,-4.086422
627,138,sale,-0.947481,3.198215,-1.545782,-4.596126
628,0,sale,-0.237432,0.474577,-0.781551,1.234803
628,1,sale,-0.333579,0.605404,-1.188935,1.762916
628,2,sale,-0.441056,0.729028,-1.607448,2.307995
628,3,sale,-0.449046,0.71462,-1.669049,2.355248
628,4,sale,-0.342441,0.561533,-1.325017,1.855461
628,5,sale,-0.23315,0.370636,-0.953505,1.310801
628,6,sale,-0.251269,0.345546,-0.912312,1.248928
628,7,sale,-0.356552,0.476841,-1.151309,1.590397
628,8,sale,-0.353787,0.458108,-1.126722,1.525158
628,9,sale,-0.217513,0.263255,-0.807806,0.957574
628,10,sale,-0.078912,0.072006,-0.674293,0.304916
628,11,sale,-0.212687,0.059315,-1.906277,-0.253867
628,12,sale,-0.383955,0.094113,-2.874279,-0.46089
628,13,sale,-0.24508,0.049472,-1.727159,-0.11649
628,14,sale,-0.051189,-0.010753,-0.441861,0.060444
628,15,sale,-0.015592,-0.000943,-0.156849,0.093079
628,16,sale,-0.025967,0.032962,-0.17433,0.216457
628,17,sale,-0.107731,0.144918,-0.466195,0.651403
628,18,sale,-0.145754,0.193836,-0.615577,0.863035
628,19,sale,-0.220897,0.289897,-0.843023,1.172396
628,20,sale,-0.14757,0.227813,-0.489322,0.718355
628,21,sale,-0.087728,0.273569,-0.025982,0.162
628,22,sale,-0.236059,0.817415,0.349563,-0.165705
628,23,sale,-0.408962,1.496604,0.759625,-0.443813
628,24,sale,-0.307889,1.281729,0.700288,-0.394347
628,25,sale,-0.162556,0.890649,0.528361,-0.277754
628,26,sale,-0.099837,0.737697,0.518492,-0.258349
628,27,sale,-0.065692,0.726036,0.590205,-0.273012
628,28,sale,-0.103052,0.99194,0.748536,-0.288725
628,29,sale,-0.153675,1.051111,0.479951,0.078291
628,30,sale,-0.351806,1.034968,-0.619008,1.367662
628,31,sale,-0.570181,1.034402,-1.680653,2.578197
628,32,sale,-0.563798,1.150489,-1.445107,2.36528
628,33,sale,-0.55804,1.221976,-1.2264,2.138367
628,34,sale,-0.867884,1.717366,-1.575746,2.72539
628,35,sale,-1.126507,2.457886,-1.168293,2.501135
628,36,sale,-1.078397,2.58755,-0.66053,1.951683
628,37,sale,-0.886644,1.926146,-0.992701,1.972673
628,38,sale,-0.541214,0.978816,-1.079496,1.635696
628,39,sale,-0.276139,0.457144,-0.64643,0.925587
628,40,sale,-0.074886,0.11654,-0.198612,0.286811
628,41,sale,-0.020618,0.029119,-0.062156,0.088551
628,42,sale,-0.005739,0.007075,-0.019772,0.027358
628,43,sale,-0.001556,0.001714,-0.006696,0.008591
628,44,sale,-0.000292,0.000659,-0.003662,0.00291
628,45,sale,2e-06,0.001151,-0.007235,0.000516
628,46,sale,-0.001817,0.003733,-0.027507,-0.007046
628,47,sale,-0.016881,0.012564,-0.117544,-0.054581
628,48,sale,-0.109582,0.041596,-0.522244,-0.32827
628,49,sale,-0.091683,0.085174,-0.301084,0.202705
628,50,sale,-0.149708,0.207909,-0.61339,0.82554
628,51,sale,-0.275865,0.398451,-1.047122,1.455863
628,52,sale,-0.410535,0.639611,-1.243999,1.710992
628,53,sale,-0.506365,0.895592,-1.221134,1.602771
628,54,sale,-0.485665,1.114271,-0.864592,0.653649
628,55,sale,-0.478564,1.667585,-0.043765,0.734542
628,56,sale,-0.311755,1.709097,0.762338,0.041023
628,57,sale,-0.144972,1.173998,0.838553,-0.303497
628,58,sale,-0.075269,0.761378,0.606457,-0.265519
637,0,sale,-0.065162,0.27258,0.066279,0.079648
637,1,sale,-0.016098,0.123527,0.07019,-0.004676
637,2,sale,-0.01003,0.188589,0.171597,-0.08215
637,3,sale,-0.045133,0.56765,0.514209,-0.266236
637,4,sale,-0.087317,0.950495,0.854227,-0.446423
637,5,sale,-0.096015,1.042822,0.924758,-0.481721
637,6,sale,-0.103012,0.998771,0.817825,-0.424109
637,7,sale,-0.129176,0.748965,0.350021,-0.222593
637,8,sale,-0.283649,0.628535,-0.475875,-0.245323
637,9,sale,-0.705349,0.513627,-1.644632,0.300859
637,10,sale,-1.741784,0.662264,-2.090113,0.813619
637,11,sale,-2.77819,0.79989,-2.186365,0.376524
637,12,sale,-2.780639,0.834468,-2.109086,-0.390609
637,13,sale,-2.012874,0.875614,-1.946386,0.943171
637,14,sale,-1.093008,0.955376,-2.013311,2.367333
637,15,sale,-0.875141,0.994817,-2.193556,2.844171
637,16,sale,-0.570912,0.654448,-1.596028,2.079335
637,17,sale,-0.424308,0.496302,-1.197566,1.52951
637,18,sale,-0.109472,0.173096,-0.361208,0.391958
637,19,sale,-0.029564,0.22624,-0.162637,-0.216824
637,20,sale,-0.133868,0.663549,-0.591714,-1.502999
637,21,sale,-0.267298,1.133336,-0.794141,-2.43267
637,22,sale,-0.25522,1.282809,0.093961,-1.925561
637,23,sale,-0.404254,1.64459,1.379999,-1.18117
637,24,sale,-0.708784,2.142185,1.968948,-1.184666
638,0,sale,-0.176415,1.852558,1.76133,-1.007178
638,1,sale,-0.263876,2.731685,2.469488,-1.305112
638,2,sale,-0.242877,2.53967,2.235812,-1.127326
638,3,sale,-0.202762,1.902425,1.462028,-0.574463
638,4,sale,-0.306668,1.658005,0.489781,0.401831
638,5,sale,-0.425915,1.075822,-1.114876,1.880719
638,6,sale,-0.492121,0.972332,-1.598627,2.283046
638,7,sale,-0.440924,0.853079,-1.450788,1.995937
638,8,sale,-0.442538,0.871691,-1.311322,1.76608
638,9,sale,-0.482272,1.167367,-0.895104,1.409779
638,10,sale,-0.443124,1.422879,-0.273528,0.976776
638,11,sale,-0.274741,1.366614,0.446238,0.261721
638,12,sale,-0.183942,1.464116,1.088748,-0.420018
638,13,sale,-0.128057,1.237222,1.036849,-0.485111
638,14,sale,-0.153062,1.210167,0.966039,-0.440996
638,15,sale,-0.181753,1.145253,0.838695,-0.356933
638,16,sale,-0.120945,0.77623,0.575401,-0.239465
638,17,sale,-0.094514,0.592467,0.426623,-0.169371
638,18,sale,-0.026464,0.284127,0.194541,-0.04749
638,19,sale,-0.047643,0.457251,0.231278,0.028995
638,20,sale,-0.233747,1.408511,0.577626,0.179177
638,21,sale,-0.448064,2.542249,1.024658,0.24437
638,22,sale,-0.469949,2.590999,0.959285,0.120373
638,23,sale,-0.369114,1.645482,0.143265,-0.510226
638,24,sale,-0.227769,0.419688,-0.703928,-0.976976
638,25,sale,-0.144878,0.122418,-0.636365,-0.778473
638,26,sale,-0.104441,0.106379,-0.541438,-0.768961
638,27,sale,-0.13754,0.397404,-0.385105,-0.93358
638,28,sale,-0.229137,0.533585,-0.775254,-1.248395
638,29,sale,-0.257077,0.693625,-0.774768,-1.24666
638,30,sale,-0.256969,1.068976,0.088072,-0.875081
638,31,sale,-0.206455,1.181398,0.71752,-0.481059
638,32,sale,-0.162992,1.086387,0.798247,-0.393817
638,33,sale,-0.123712,0.788677,0.562238,-0.244421
644,0,sale,-0.270749,0.408782,-1.103951,1.588888
644,1,sale,-0.42357,0.546771,-1.71787,2.365014
644,2,sale,-0.406217,0.493246,-1.641706,2.230084
644,3,sale,-0.293435,0.350091,-1.173141,1.596644
644,4,sale,-0.160015,0.219448,-0.604389,0.85594
644,5,sale,-0.054736,0.202882,-0.084956,0.231382
644,6,sale,-0.070706,0.569345,0.303317,-0.020564
644,7,sale,-0.153482,0.968435,0.372521,0.091397
644,8,sale,-0.349678,1.702539,0.391335,0.448768
644,9,sale,-0.456657,1.982956,0.234892,0.772903
644,10,sale,-0.405764,1.790256,0.225341,0.686685
644,11,sale,-0.250879,1.211383,0.226012,0.349319
644,12,sale,-0.092405,0.893438,0.514519,-0.211998
644,13,sale,-0.088035,1.159358,0.689844,-0.744199
644,14,sale,-0.195693,1.474227,-0.077873,-1.980436
644,15,sale,-0.394425,1.609061,-1.925092,-4.094212
644,16,sale,-0.574522,1.491668,-3.165556,-5.114703
644,17,sale,-0.647257,1.0358,-3.716598,-4.957295
644,18,sale,-0.575921,0.335903,-3.483156,-3.856895
644,19,sale,-0.44818,-0.048375,-2.558867,-2.53566
644,20,sale,-0.330371,-0.017242,-1.270629,-1.551701
644,21,sale,-0.433484,0.358032,0.327374,-0.75015
644,22,sale,-0.685754,0.598604,0.988119,-0.68972
644,23,sale,-0.743254,0.612154,1.068812,-0.631751
644,24,sale,-0.703409,0.418289,0.772866,-0.417412
644,25,sale,-1.398262,0.194942,0.575229,-0.340645
644,26,sale,-2.452481,0.259658,0.378814,0.003142
644,27,sale,-2.552791,0.429056,0.015913,0.524757
644,28,sale,-1.562233,0.48203,-0.341147,0.845859
644,29,sale,-0.531139,0.271415,-0.395478,0.695501
644,30,sale,-0.146788,0.061807,-0.119992,0.211365
644,31,sale,-0.040916,0.013123,-0.037471,0.064098
644,32,sale,-0.01164,0.002452,-0.012106,0.019746
644,33,sale,-0.003921,0.000471,-0.004591,0.007103
659,0,no sale,-0.112977,0.395214,-0.020794,0.260063
659,1,no sale,-0.140392,0.315874,-0.083303,0.229919
659,2,no sale,-0.150297,0.362959,-0.074232,0.233221
659,3,no sale,-0.170432,0.484713,-0.041143,0.258713
659,4,no sale,-0.19543,0.666924,-0.008605,0.318826
659,5,no sale,-0.309875,1.22509,0.042749,0.499128
659,6,no sale,-0.415618,1.743294,0.133078,0.627392
659,7,no sale,-0.384564,1.78885,0.289256,0.541955
659,8,no sale,-0.256598,1.5116,0.59701,0.119377
