conversation_id,turn,raw_outcome,outcome_binary,z_1,z_2,z_3,z_4
20834_67,2,no sale,0,0.841679,-0.519635,0.58473,1.094058
20834_67,3,no sale,0,0.442055,-0.816555,0.250368,0.848001
20834_67,4,no sale,0,-0.045044,-1.824641,-0.578823,0.311077
20834_67,5,no sale,0,-0.106827,-2.65731,-1.056913,0.199116
20834_67,6,no sale,0,0.395459,-2.31243,-0.477962,0.919133
20834_67,7,no sale,0,1.0188,-1.04355,0.789456,2.015542
20834_67,8,no sale,0,1.101071,-0.091211,1.611155,2.489872
20834_67,9,no sale,0,0.822179,-0.212859,1.510265,2.127023
20834_67,10,no sale,0,0.575022,-0.511862,1.171337,1.609424
20834_67,11,no sale,0,0.419888,-0.680185,0.758381,1.168523
20834_67,12,no sale,0,0.283626,-0.735557,0.409467,0.889028
20843_98,0,no sale,0,1.049302,0.08109,0.717975,1.248896
20843_98,1,no sale,0,1.103418,0.068973,0.738794,1.481355
20843_98,2,no sale,0,1.488196,-0.015519,1.002386,2.072552
20843_98,3,no sale,0,1.60531,-0.021706,1.178399,2.312381
20843_98,4,no sale,0,1.488616,-0.116481,1.197527,2.214703
20843_98,5,no sale,0,1.057732,-0.976931,0.510893,1.490511
20843_98,6,no sale,0,0.366613,-2.038016,-0.409229,0.526889
20843_98,7,no sale,0,-0.405557,-2.322099,-0.463788,-0.1199
20843_98,8,no sale,0,-0.669305,-1.598519,0.451149,0.094018
20843_98,9,no sale,0,-0.204791,-0.755462,1.253225,0.93598
20843_98,10,no sale,0,0.554688,-0.548008,1.248881,1.637304
20843_98,11,no sale,0,1.09939,-0.41191,1.078376,2.080891
20843_98,12,no sale,0,0.890699,-0.502722,0.8711,1.824685
20843_98,13,no sale,0,0.781337,-0.621162,0.80545,1.682607
20843_98,14,no sale,0,0.719521,-0.93236,0.715126,1.533648
20845_57,0,no sale,0,1.056407,0.10192,0.750263,1.280919
20845_57,1,no sale,0,1.217768,0.11023,1.254015,1.947361
20845_57,2,no sale,0,1.367085,-0.026957,1.190295,2.023359
20845_57,3,no sale,0,1.427498,-0.121352,1.049556,1.897628
20845_57,4,no sale,0,1.364281,-0.078437,1.115354,1.827297
20845_57,5,no sale,0,0.885897,-0.07928,1.285577,1.655676
20845_57,6,no sale,0,-1.075961,-0.506586,1.503358,0.613999
20845_57,7,no sale,0,-2.983104,-0.957007,1.709981,-0.396073
20845_57,8,no sale,0,-3.481294,-1.227825,1.799746,-0.86459
20845_57,9,no sale,0,-2.211857,-1.059662,1.809432,-0.286392
20845_57,10,no sale,0,-0.657564,-0.723959,1.621128,0.613437
20845_57,11,no sale,0,-0.337058,-0.611712,1.29082,0.822558
20845_57,12,no sale,0,-0.382465,-0.646207,0.848939,0.772593
20847_86,0,no sale,0,1.040573,0.077074,0.715741,1.251582
20847_86,1,no sale,0,1.24182,-0.081554,0.945192,1.889013
20847_86,2,no sale,0,1.45722,-0.293183,1.193624,2.162569
20847_86,3,no sale,0,1.459835,-0.54163,1.372293,2.128448
20847_86,4,no sale,0,1.214722,-0.980396,1.096937,1.701799
20847_86,5,no sale,0,0.883693,-1.333297,0.505567,1.248668
20847_86,6,no sale,0,0.894388,-1.127378,0.341262,1.384104
20847_86,7,no sale,0,1.046961,-0.554153,0.70059,1.754866
20847_86,8,no sale,0,1.01153,-0.117191,1.036723,1.970657
20847_86,9,no sale,0,0.73374,-0.169249,1.01414,1.735117
20847_86,10,no sale,0,0.382713,-0.42611,0.742235,1.285345
20847_86,11,no sale,0,0.267244,-0.722324,0.417342,0.937242
20847_86,12,no sale,0,0.275463,-0.977047,0.172174,0.709232
20891_31,0,sale,1,1.030379,0.083217,0.720777,1.249396
20891_31,1,sale,1,0.858236,-0.048485,0.87977,1.513204
20891_31,2,sale,1,0.74878,-0.27755,0.730745,1.521644
20891_31,3,sale,1,0.746238,-0.800453,0.33435,1.463861
20891_31,4,sale,1,1.055988,-1.156137,0.192941,1.690508
20891_31,5,sale,1,1.318571,-1.021183,0.429049,2.009936
20891_31,6,sale,1,1.498661,-0.389221,1.040117,2.316837
20891_31,7,sale,1,1.347331,0.158592,1.49919,2.254901
20891_31,8,sale,1,1.14627,0.193327,1.443511,2.021489
20891_31,9,sale,1,1.090161,0.097063,1.205166,1.888131
20891_31,10,sale,1,1.111812,0.041136,1.021379,1.878224
20891_31,11,sale,1,1.123864,0.051133,0.97579,1.887735
20891_31,12,sale,1,0.887697,-0.007332,0.890002,1.691017
20891_31,13,sale,1,0.601729,-0.137665,0.767905,1.406265
20891_31,14,sale,1,0.271825,-0.313132,0.623094,1.087165
20891_31,15,sale,1,0.145161,-0.400412,0.544832,0.961909
20891_31,16,sale,1,0.16454,-0.526736,0.392115,0.914004
20891_31,17,sale,1,0.365886,-0.796129,0.18731,0.99854
20891_31,18,sale,1,0.498529,-1.089266,0.027024,1.008066
20891_31,19,sale,1,0.439554,-1.17732,-0.019754,0.92393
20891_31,20,sale,1,0.292933,-1.064274,0.028724,0.800122
20937_49,0,sale,1,1.087234,0.089117,0.740898,1.288391
20937_49,1,sale,1,1.664915,-0.543271,0.844979,2.167192
20937_49,2,sale,1,1.468348,-1.252619,0.498246,1.992345
20937_49,3,sale,1,1.270324,-1.338149,0.406959,1.87379
20937_49,4,sale,1,1.22485,-0.734231,0.79728,2.091424
20937_49,5,sale,1,0.775396,-0.114653,1.343019,2.008278
20937_49,6,sale,1,0.285901,-0.009431,1.551863,1.706289
20937_49,7,sale,1,0.150904,0.044703,1.571786,1.55799
20937_49,8,sale,1,0.547681,0.071414,1.499524,1.76718
20937_49,9,sale,1,0.659004,0.000475,1.477535,1.857703
20937_49,10,sale,1,0.327694,-0.165887,1.42642,1.678245
20937_49,11,sale,1,0.347247,-0.253649,1.322009,1.722041
20937_49,12,sale,1,0.636881,-0.318395,1.133965,1.869741
20937_49,13,sale,1,0.941988,-0.403058,0.923033,1.98519
20937_49,14,sale,1,0.816028,-0.584219,0.620924,1.754703
20937_49,15,sale,1,0.707309,-0.684627,0.34435,1.488378
20937_49,16,sale,1,0.57412,-0.741847,0.178479,1.223772
20938_88,0,no sale,0,1.066857,0.098729,0.747867,1.284555
20938_88,1,no sale,0,1.178717,0.148202,1.373108,2.035491
20938_88,2,no sale,0,-0.063505,-0.109431,1.510826,1.371499
20938_88,3,no sale,0,-1.419376,-0.603734,1.3728,0.315928
20938_88,4,no sale,0,-1.684568,-0.968879,1.145193,-0.140223
20938_88,5,no sale,0,-1.09201,-0.992614,0.97405,0.138345
20938_88,6,no sale,0,-1.597011,-0.961754,1.1818,0.06114
20938_88,7,no sale,0,-2.890226,-0.986753,1.542397,-0.433385
20938_88,8,no sale,0,-2.796061,-0.937561,1.594875,-0.238323
20938_88,9,no sale,0,-1.046157,-0.601622,1.435165,0.916795
20938_88,10,no sale,0,0.68776,-0.367242,1.079236,1.953699
20938_88,11,no sale,0,0.839213,-0.874919,0.496528,1.692677
20938_88,12,no sale,0,0.467435,-1.637511,-0.156628,0.9486
20952_96,0,sale,1,1.0754,0.100977,0.758424,1.267366
20952_96,1,sale,1,1.365629,0.235001,1.435888,1.88081
20952_96,2,sale,1,1.271698,0.030236,1.25115,1.857904
20952_96,3,sale,1,1.096799,-0.363837,0.743352,1.653057
20952_96,4,sale,1,1.033075,-0.577066,0.483292,1.659973
20952_96,5,sale,1,1.169256,-0.399124,0.714931,1.933212
20952_96,6,sale,1,1.61975,-0.001828,1.171195,2.502187
20952_96,7,sale,1,1.929322,0.169493,1.366834,2.842901
20952_96,8,sale,1,2.051023,0.187771,1.392999,2.961453
20952_96,9,sale,1,1.830987,0.228373,1.387391,2.74692
20952_96,10,sale,1,1.361927,0.25545,1.403019,2.323463
20952_96,11,sale,1,0.802807,0.216328,1.490812,1.924184
20952_96,12,sale,1,0.370755,0.145792,1.518264,1.6744
20952_96,13,sale,1,0.456465,0.180587,1.52717,1.832186
20952_96,14,sale,1,0.810434,0.222748,1.395283,2.073491
20952_96,15,sale,1,1.175659,0.14332,1.237189,2.259359
20952_96,16,sale,1,1.119369,-0.107979,1.024235,2.115939
20952_96,17,sale,1,0.965092,-0.352168,0.792054,1.870833
20952_96,18,sale,1,0.793394,-0.438059,0.708819,1.658815
20952_96,19,sale,1,0.294246,-0.62803,0.642756,1.214644
20952_96,20,sale,1,-0.287386,-0.737539,0.634801,0.763856
20952_96,21,sale,1,-0.764017,-0.961674,0.446105,0.295154
21357_70,0,sale,1,1.08193,0.070747,0.721319,1.264719
21357_70,1,sale,1,1.864836,-0.179922,0.982371,2.328975
21357_70,2,sale,1,2.047606,-0.259719,1.136456,2.581679
21357_70,3,sale,1,1.876143,-0.235499,1.178583,2.40309
21357_70,4,sale,1,1.779796,-0.088402,1.231959,2.3697
21357_70,5,sale,1,1.766521,0.050356,1.286036,2.498581
21357_70,6,sale,1,1.950601,0.202714,1.498284,2.860699
21357_70,7,sale,1,1.981144,0.189931,1.63109,3.000136
21357_70,8,sale,1,1.990557,0.085193,1.601349,3.033091
21357_70,9,sale,1,1.939908,0.017649,1.474006,2.939642
21357_70,10,sale,1,1.776444,0.065905,1.415502,2.746345
21357_70,11,sale,1,1.571639,0.181107,1.456015,2.543944
21357_70,12,sale,1,1.374257,0.199362,1.42027,2.400812
21357_70,13,sale,1,1.478273,0.185582,1.406373,2.560578
21357_70,14,sale,1,1.476227,0.119198,1.270207,2.535397
21357_70,15,sale,1,1.257399,-0.053068,0.985342,2.181211
21357_70,16,sale,1,0.741497,-0.381206,0.536652,1.500597
21357_70,17,sale,1,0.420202,-0.72972,0.158778,1.014899
21357_70,18,sale,1,0.325224,-0.994452,-0.034849,0.799944
21358_42,0,no sale,0,1.06923,0.107821,0.754783,1.290387
21358_42,1,no sale,0,1.457208,0.336779,1.430681,2.169346
21358_42,2,no sale,0,1.500099,0.267493,1.459957,2.296257
21358_42,3,no sale,0,1.4251,0.090783,1.308457,2.147962
21358_42,4,no sale,0,1.390061,-0.056913,1.380086,1.894391
21358_42,5,no sale,0,1.005581,-0.122991,1.622734,1.523239
21358_42,6,no sale,0,0.350509,-0.243625,1.548429,1.070856
21358_42,7,no sale,0,0.040985,-0.298772,1.271641,1.020469
21358_42,8,no sale,0,0.192215,-0.219713,1.131327,1.384283
21358_42,9,no sale,0,0.803074,-0.030295,1.374456,1.991122
21358_42,10,no sale,0,1.450216,0.220897,1.836818,2.555189
21358_42,11,no sale,0,1.842464,0.332774,2.101709,2.879609
21358_42,12,no sale,0,1.90421,0.325478,2.132929,2.972138
21358_42,13,no sale,0,1.766489,0.264043,1.962567,2.90073
21358_42,14,no sale,0,1.598543,0.156695,1.611645,2.693635
21358_42,15,no sale,0,1.225747,-0.079178,1.108958,2.070642
21358_42,16,no sale,0,0.703148,-0.555564,0.523038,1.161365
21358_42,17,no sale,0,0.434566,-0.947776,0.217054,0.591512
21584_86,0,sale,1,1.107006,0.073372,0.745819,1.232941
21584_86,1,sale,1,1.647156,-0.11531,1.185396,1.694994
21584_86,2,sale,1,1.755667,-0.103695,1.277462,2.038716
21584_86,3,sale,1,1.755389,-0.099839,1.221907,2.324354
21584_86,4,sale,1,1.554669,-0.159982,1.033423,2.355311
21584_86,5,sale,1,1.35121,-0.130017,1.034356,2.207516
21584_86,6,sale,1,1.268836,0.009359,1.188285,2.155142
21584_86,7,sale,1,1.435129,0.190383,1.440571,2.388485
21584_86,8,sale,1,1.521445,0.216601,1.49147,2.517334
21584_86,9,sale,1,1.571606,0.177533,1.452888,2.531702
21584_86,10,sale,1,1.47625,0.13693,1.381126,2.38058
21584_86,11,sale,1,1.123453,0.05412,1.198536,1.984609
21584_86,12,sale,1,1.036769,-0.029464,1.058274,1.88074
21584_86,13,sale,1,1.06423,-0.104759,0.940856,1.903864
21584_86,14,sale,1,1.187706,-0.195154,0.89305,2.0624
21584_86,15,sale,1,1.076736,-0.26418,0.825978,1.989713
21584_86,16,sale,1,0.875044,-0.297584,0.769707,1.815866
21584_86,17,sale,1,0.937582,-0.391938,0.72338,1.841439
21584_86,18,sale,1,0.964032,-0.563369,0.567958,1.743548
21584_86,19,sale,1,0.790808,-0.673224,0.367045,1.438458
21584_86,20,sale,1,0.493312,-0.698983,0.220685,1.064793
23476_84,0,sale,1,1.070369,0.076792,0.723501,1.262964
23476_84,1,sale,1,1.607926,-0.020167,1.033073,2.096057
23476_84,2,sale,1,1.909597,0.080628,1.37275,2.421777
23476_84,3,sale,1,2.237428,0.174835,1.677906,2.760787
23476_84,4,sale,1,2.651004,0.2537,1.870535,3.286734
23476_84,5,sale,1,2.579536,0.221153,1.73516,3.376835
23476_84,6,sale,1,2.170588,0.167752,1.524049,3.102618
23476_84,7,sale,1,1.759575,-0.051158,1.340982,2.584402
23476_84,8,sale,1,1.41346,-0.311721,1.225868,2.134594
23476_84,9,sale,1,0.814949,-0.404966,1.269394,1.732415
23476_84,10,sale,1,0.179304,-0.266445,1.370811,1.450631
23476_84,11,sale,1,0.179999,-0.005938,1.478884,1.616503
23476_84,12,sale,1,0.590289,0.046797,1.383844,1.921841
23476_84,13,sale,1,1.007239,0.001289,1.26565,2.177562
23476_84,14,sale,1,1.015281,-0.170473,1.108004,2.10959
23476_84,15,sale,1,1.058515,-0.197821,1.060281,2.093287
23476_84,16,sale,1,1.032335,-0.107678,1.065663,1.978437
23476_84,17,sale,1,0.880779,-0.066036,1.048823,1.760323
23476_84,18,sale,1,0.62312,-0.084168,1.010582,1.489812
23476_84,19,sale,1,0.417311,-0.154844,0.972362,1.324344
23476_84,20,sale,1,0.041916,-0.307776,0.928392,1.077629
23476_84,21,sale,1,-0.417893,-0.554675,0.746515,0.685223
23476_84,22,sale,1,-0.755242,-0.800823,0.519269,0.322914
23549_77,0,sale,1,1.049179,0.069253,0.709374,1.244061
23549_77,1,sale,1,1.212991,-0.223388,0.668257,1.678314
23549_77,2,sale,1,1.446432,-0.319962,0.709423,2.060568
23549_77,3,sale,1,1.841068,-0.30524,0.86777,2.571791
23549_77,4,sale,1,2.207437,-0.179644,1.15198,3.018491
23549_77,5,sale,1,2.120695,-0.17631,1.282528,2.864736
23549_77,6,sale,1,1.828824,-0.162795,1.326331,2.470279
23549_77,7,sale,1,1.490626,-0.088209,1.304288,2.122447
23549_77,8,sale,1,1.1121,-0.069329,1.129099,1.837999
23549_77,9,sale,1,0.85999,-0.277607,0.867818,1.596722
23549_77,10,sale,1,0.63427,-0.659925,0.578008,1.333093
23549_77,11,sale,1,0.618942,-0.806171,0.480608,1.390761
23549_77,12,sale,1,0.827759,-0.759059,0.481764,1.684776
23549_77,13,sale,1,1.075625,-0.697305,0.473884,1.901393
23549_77,14,sale,1,1.009502,-0.782287,0.35045,1.697362
23549_77,15,sale,1,0.631026,-0.924616,0.139365,1.180966
23549_77,16,sale,1,0.260125,-1.04987,-0.046802,0.662963
23549_77,17,sale,1,0.235076,-1.171569,-0.030578,0.326919
23549_77,18,sale,1,0.402658,-1.221429,0.149032,0.121776
23715_48,0,sale,1,1.064241,0.0988,0.740799,1.289412
23715_48,1,sale,1,1.672224,0.066487,1.108449,2.381369
23715_48,2,sale,1,1.929797,-0.089365,1.053711,2.74634
23715_48,3,sale,1,1.886573,-0.19544,0.924699,2.69532
23715_48,4,sale,1,1.828593,-0.142176,0.972269,2.642178
23715_48,5,sale,1,1.733886,-0.004801,1.146961,2.623649
23715_48,6,sale,1,1.797308,0.049187,1.247627,2.761476
23715_48,7,sale,1,1.71236,0.018025,1.224667,2.72258
23715_48,8,sale,1,1.329167,-0.078576,1.153574,2.408451
23715_48,9,sale,1,0.230017,-0.191593,1.341887,1.716296
23715_48,10,sale,1,-0.894387,-0.246938,1.634271,0.977988
23715_48,11,sale,1,-0.993111,-0.187041,1.722423,0.855237
23715_48,12,sale,1,-0.062102,-0.089619,1.473553,1.337269
23715_48,13,sale,1,0.888491,-0.125149,1.053273,1.799473
23715_48,14,sale,1,0.887816,-0.28878,0.728851,1.655238
23715_48,15,sale,1,0.680044,-0.384234,0.540977,1.365922
23715_48,16,sale,1,0.42607,-0.505641,0.35838,1.056481
23715_48,17,sale,1,0.3617,-0.661547,0.217423,0.944902
23715_48,18,sale,1,0.356229,-0.842432,0.094958,0.89101
23851_8,0,no sale,0,1.14696,0.074907,0.779207,1.189477
23851_8,1,no sale,0,1.788042,-0.139288,1.525122,1.178193
23851_8,2,no sale,0,1.660525,-0.441728,1.274346,1.250901
23851_8,3,no sale,0,1.065474,-1.302389,0.336938,1.048795
23851_8,4,no sale,0,0.56627,-2.003765,-0.359119,0.955302
23851_8,5,no sale,0,0.401229,-2.089247,-0.174917,0.896856
23851_8,6,no sale,0,-0.10051,-2.290484,0.000915,0.503193
23851_8,7,no sale,0,-2.153381,-2.748571,0.252842,-0.730247
23851_8,8,no sale,0,-4.272789,-3.00194,0.526265,-1.728927
23851_8,9,no sale,0,-5.193948,-2.328291,1.160276,-1.826587
23851_8,10,no sale,0,-4.241045,-1.461879,1.462831,-1.265774
23851_8,11,no sale,0,-2.510548,-1.213712,0.916173,-0.685859
23851_8,12,no sale,0,-1.345545,-1.117037,0.412052,-0.358738
23851_8,13,no sale,0,-0.464416,-0.949998,0.116937,0.089138
23861_32,0,no sale,0,1.023393,0.079444,0.712289,1.241083
23861_32,1,no sale,0,0.88531,0.021567,0.832249,1.480649
23861_32,2,no sale,0,1.109392,0.006702,0.950551,1.826805
23861_32,3,no sale,0,1.457937,-0.111893,0.942546,2.174812
23861_32,4,no sale,0,1.720432,-0.312306,0.861632,2.351558
23861_32,5,no sale,0,1.50697,-1.283185,0.276895,1.690139
23861_32,6,no sale,0,1.253713,-2.162059,-0.16438,1.162354
23861_32,7,no sale,0,1.008628,-2.199231,-0.115216,0.938813
23861_32,8,no sale,0,0.851144,-1.354723,0.350619,1.08779
23861_32,9,no sale,0,0.855497,-0.44309,0.825673,1.495881
23861_32,10,no sale,0,0.933155,-0.344767,0.833123,1.655366
23861_32,11,no sale,0,1.042889,-0.313116,0.891808,1.825303
23861_32,12,no sale,0,0.98392,-0.266924,0.905985,1.838647
23861_32,13,no sale,0,0.73521,-0.34498,0.7133,1.532315
23861_32,14,no sale,0,0.502034,-0.508316,0.478871,1.180003
23945_99,0,no sale,0,1.051598,0.072122,0.717222,1.235765
23945_99,1,no sale,0,0.949264,-0.264407,0.676914,1.262699
23945_99,2,no sale,0,0.410556,-1.007077,0.084658,0.635052
23945_99,3,no sale,0,0.044663,-1.564856,-0.305661,0.275528
23945_99,4,no sale,0,-0.245063,-1.501728,-0.026809,0.344978
23945_99,5,no sale,0,-0.756267,-1.011994,0.609852,0.376929
23945_99,6,no sale,0,-2.098872,-0.73362,1.162645,-0.261637
23945_99,7,no sale,0,-2.957564,-0.74012,1.437113,-0.734883
23945_99,8,no sale,0,-2.35416,-0.550925,1.731043,-0.321135
23945_99,9,no sale,0,-1.03986,-0.32657,1.816248,0.523182
23945_99,10,no sale,0,-0.632486,-0.277286,1.705832,0.768367
23945_99,11,no sale,0,-1.399699,-0.468659,1.479466,0.255642
23945_99,12,no sale,0,-1.693597,-0.67092,1.022074,-0.05884
23945_99,13,no sale,0,-1.108547,-0.784612,0.531894,0.001399
23945_99,14,no sale,0,-0.353178,-0.792298,0.226795,0.254166
23985_40,0,no sale,0,1.033513,0.06306,0.701668,1.227929
23985_40,1,no sale,0,1.10659,-0.224043,0.697169,1.610688
23985_40,2,no sale,0,1.350902,-0.240395,0.835591,2.050862
23985_40,3,no sale,0,1.414471,-0.299887,0.865918,2.224792
23985_40,4,no sale,0,1.252609,-0.373552,0.779716,2.077719
23985_40,5,no sale,0,1.366515,-0.338472,0.853901,2.156964
23985_40,6,no sale,0,1.246248,-0.171205,1.00667,2.014746
23985_40,7,no sale,0,1.243758,0.025133,1.310923,1.965542
23985_40,8,no sale,0,0.89435,-0.21633,1.530587,0.97311
23985_40,9,no sale,0,0.718075,-0.48548,1.734726,0.31693
23985_40,10,no sale,0,0.523233,-0.769778,1.441059,0.064435
23985_40,11,no sale,0,0.342489,-0.79234,0.893625,0.3072
23985_40,12,no sale,0,0.216044,-0.6801,0.44946,0.709509
23985_40,13,no sale,0,0.100863,-0.721083,0.295006,0.544197
23985_40,14,no sale,0,0.041869,-0.830582,0.20915,0.346008
24501_65,0,sale,1,1.09364,0.070769,0.734967,1.228174
24501_65,1,sale,1,1.685729,-0.029315,1.186304,1.780464
24501_65,2,sale,1,1.974186,0.113032,1.482583,2.314904
24501_65,3,sale,1,2.059931,0.227996,1.573494,2.685044
24501_65,4,sale,1,2.001653,0.249185,1.507928,2.881822
24501_65,5,sale,1,1.815886,0.168992,1.433702,2.776174
24501_65,6,sale,1,1.531389,0.128884,1.467022,2.527871
24501_65,7,sale,1,1.162459,0.101153,1.483533,2.164614
24501_65,8,sale,1,0.707296,-0.01173,1.282815,1.708902
24501_65,9,sale,1,0.609496,-0.161339,1.115791,1.616034
24501_65,10,sale,1,0.607307,-0.447887,0.865128,1.558103
24501_65,11,sale,1,0.833818,-0.606974,0.819223,1.72721
24501_65,12,sale,1,0.954963,-0.49706,0.881205,1.903284
24501_65,13,sale,1,1.382104,-0.089052,1.193184,2.450556
24501_65,14,sale,1,1.565167,0.168764,1.367583,2.720192
24501_65,15,sale,1,1.394525,-0.046633,1.134303,2.483461
24501_65,16,sale,1,0.969404,-0.424883,0.707417,1.91871
24501_65,17,sale,1,0.723301,-0.618292,0.451307,1.518053
24501_65,18,sale,1,0.333308,-0.770116,0.150977,0.945023
24561_39,0,no sale,0,1.025612,0.082606,0.721812,1.234428
24561_39,1,no sale,0,0.752728,0.040869,0.922873,1.274225
24561_39,2,no sale,0,0.77371,-0.038914,0.891099,1.318524
24561_39,3,no sale,0,0.905444,-0.223771,0.814799,1.403865
24561_39,4,no sale,0,1.146416,-0.295809,0.914605,1.647253
24561_39,5,no sale,0,1.398776,-0.165211,1.246845,1.874034
24561_39,6,no sale,0,1.611706,0.059242,1.635642,2.156836
24561_39,7,no sale,0,1.561592,0.119426,1.649281,2.206231
24561_39,8,no sale,0,1.081522,-0.016228,1.38567,1.940761
24561_39,9,no sale,0,0.567817,-0.166519,1.138823,1.62599
24561_39,10,no sale,0,0.013746,-0.366031,0.934163,1.12712
24561_39,11,no sale,0,-0.294046,-0.572139,0.648211,0.705839
24561_39,12,no sale,0,-0.246381,-0.671662,0.444101,0.573199
24561_39,13,no sale,0,-0.134009,-0.748143,0.250173,0.494927
24561_39,14,no sale,0,-0.040351,-0.796699,0.108836,0.444308
24983_72,0,no sale,0,1.061145,0.100933,0.745714,1.282218
24983_72,1,no sale,0,1.306166,0.238279,1.260131,1.98632
24983_72,2,no sale,0,1.424513,0.272625,1.36284,2.151586
24983_72,3,no sale,0,1.615698,0.306505,1.429338,2.319242
24983_72,4,no sale,0,1.655558,0.299903,1.419693,2.35792
24983_72,5,no sale,0,1.434219,0.210656,1.305723,2.183092
24983_72,6,no sale,0,1.112416,-0.020658,1.086059,1.886213
24983_72,7,no sale,0,0.866592,-0.457629,0.810452,1.650384
24983_72,8,no sale,0,0.224478,-0.895105,0.600376,1.195702
24983_72,9,no sale,0,-0.531251,-1.027884,0.530845,0.665248
24983_72,10,no sale,0,-0.942543,-0.920797,0.547279,0.360861
24983_72,11,no sale,0,-0.82068,-0.772599,0.508832,0.32939
24983_72,12,no sale,0,-0.586115,-0.807789,0.329652,0.329117
25837_10,0,sale,1,1.049545,0.095968,0.740244,1.270143
25837_10,1,sale,1,0.993426,0.081793,1.096831,1.687728
25837_10,2,sale,1,0.693732,-0.116471,0.884994,1.453799
25837_10,3,sale,1,0.677576,-0.197712,0.744335,1.413137
25837_10,4,sale,1,1.07354,-0.071592,0.953695,1.870928
25837_10,5,sale,1,1.421661,-0.085076,1.163282,2.325536
25837_10,6,sale,1,1.527654,-0.207442,1.190417,2.447343
25837_10,7,sale,1,1.446773,-0.221618,1.146094,2.321913
25837_10,8,sale,1,1.635253,-0.047316,1.305951,2.448782
25837_10,9,sale,1,1.854838,0.058241,1.462434,2.613691
25837_10,10,sale,1,2.045137,0.02235,1.48297,2.755674
25837_10,11,sale,1,1.960398,0.015975,1.415946,2.695994
25837_10,12,sale,1,1.520399,-0.028885,1.178119,2.293304
25837_10,13,sale,1,1.343557,-0.052059,1.102231,2.17729
25837_10,14,sale,1,1.337141,0.049726,1.131551,2.239902
25837_10,15,sale,1,1.447602,0.170607,1.2379,2.413304
25837_10,16,sale,1,1.411235,0.180696,1.234829,2.387745
25837_10,17,sale,1,1.239177,0.075434,1.084527,2.175145
25837_10,18,sale,1,1.163634,-0.083975,0.89756,2.024634
25837_10,19,sale,1,1.095849,-0.321444,0.621026,1.829306
25837_10,20,sale,1,1.001595,-0.5384,0.410324,1.654854
25837_10,21,sale,1,0.707421,-1.225679,-0.211498,1.131505
25837_10,22,sale,1,0.270385,-1.84601,-0.649719,0.536496
27584_37,0,sale,1,1.027096,0.081184,0.71521,1.237089
27584_37,1,sale,1,0.883716,-0.035433,0.738259,1.324807
27584_37,2,sale,1,1.196663,-0.12205,0.797045,1.692333
27584_37,3,sale,1,1.635869,-0.298295,0.853681,2.215843
27584_37,4,sale,1,1.916145,-0.355208,1.002742,2.604411
27584_37,5,sale,1,1.711162,-0.242096,1.113769,2.488966
27584_37,6,sale,1,1.380764,0.017334,1.278173,2.228913
27584_37,7,sale,1,1.15828,0.24255,1.446422,2.04774
27584_37,8,sale,1,0.979371,0.242567,1.39553,1.905195
27584_37,9,sale,1,0.830721,0.178046,1.226528,1.74803
27584_37,10,sale,1,0.64146,-0.005472,0.897504,1.482123
27584_37,11,sale,1,0.578898,-0.222322,0.605169,1.283563
27584_37,12,sale,1,0.550629,-0.483264,0.342245,1.124731
27584_37,13,sale,1,0.620806,-0.784404,0.157946,1.130088
27584_37,14,sale,1,0.640425,-0.960446,0.096629,1.117137
27584_37,15,sale,1,0.524715,-1.004627,0.070967,1.025984
27584_37,16,sale,1,0.40333,-0.915933,0.094021,0.896458
27584_37,17,sale,1,0.255261,-0.933448,-0.003172,0.713868
27843_15,0,no sale,0,1.058518,0.085987,0.732562,1.261578
27843_15,1,no sale,0,1.465495,0.108251,1.208709,2.086211
27843_15,2,no sale,0,1.87547,0.159804,1.465384,2.661439
27843_15,3,no sale,0,1.975809,0.170752,1.524929,2.826166
27843_15,4,no sale,0,1.789928,0.197006,1.49301,2.66016
27843_15,5,no sale,0,1.480967,0.215267,1.436254,2.287887
27843_15,6,no sale,0,1.394779,0.270852,1.526805,2.113418
27843_15,7,no sale,0,1.366268,0.168365,1.618691,1.894305
27843_15,8,no sale,0,1.029483,-0.281818,1.903039,0.795195
27843_15,9,no sale,0,0.563893,-0.812808,2.112123,-0.361459
27843_15,10,no sale,0,0.287293,-1.053069,1.898807,-0.689339
27843_15,11,no sale,0,0.523699,-0.775046,1.497351,0.259952
27843_15,12,no sale,0,0.792936,-0.398959,1.039632,1.387565
27843_15,13,no sale,0,0.788116,-0.382098,0.761467,1.485771
27843_15,14,no sale,0,0.502619,-0.62261,0.41624,1.067669
28514_23,0,no sale,0,1.017119,0.073213,0.710765,1.229929
28514_23,1,no sale,0,0.434159,-0.402778,0.528558,0.974708
28514_23,2,no sale,0,-0.26458,-2.044439,-0.706864,-0.094394
28514_23,3,no sale,0,-0.796532,-3.61367,-1.909863,-0.98206
28514_23,4,no sale,0,-0.598615,-3.576205,-1.726929,-0.796458
28514_23,5,no sale,0,0.135793,-2.000591,-0.350985,0.276615
28514_23,6,no sale,0,0.936469,-0.340744,0.999275,1.433131
28514_23,7,no sale,0,1.29547,-0.033628,1.295622,1.651779
28514_23,8,no sale,0,1.69592,-0.367157,1.297918,1.074077
28514_23,9,no sale,0,1.809393,-0.827018,1.168282,0.372751
28514_23,10,no sale,0,1.494314,-1.098857,0.879258,0.072942
